char_count,uppercase_frequency,digit_frequency,whitespace_frequency,alphabet_count,a_frequency,b_frequency,c_frequency,d_frequency,e_frequency,f_frequency,g_frequency,h_frequency,i_frequency,j_frequency,k_frequency,l_frequency,m_frequency,n_frequency,o_frequency,p_frequency,q_frequency,r_frequency,s_frequency,t_frequency,u_frequency,v_frequency,w_frequency,x_frequency,y_frequency,z_frequency,~_frequency,@_frequency,#_frequency,$_frequency,%_frequency,^_frequency,&_frequency,*_frequency,-_frequency,__frequency,=_frequency,+_frequency,>_frequency,<_frequency,[_frequency,]_frequency,{_frequency,}_frequency,/_frequency,\_frequency,|_frequency,word_count,avg_word_length,avg_sentence_length,avg_sentence_word_count,unique_words_frequency,punctuation_frequency,a_frequency,between_frequency,in_frequency,nor_frequency,some_frequency,upon_frequency,about_frequency,both_frequency,including_frequency,nothing_frequency,somebody_frequency,us_frequency,above_frequency,but_frequency,inside_frequency,of_frequency,someone_frequency,used_frequency,after_frequency,by_frequency,into_frequency,off_frequency,something_frequency,via_frequency,all_frequency,can_frequency,is_frequency,on_frequency,such_frequency,we_frequency,although_frequency,cos_frequency,it_frequency,once_frequency,than_frequency,what_frequency,am_frequency,do_frequency,its_frequency,one_frequency,that_frequency,whatever_frequency,among_frequency,down_frequency,latter_frequency,onto_frequency,the_frequency,when_frequency,an_frequency,each_frequency,less_frequency,opposite_frequency,their_frequency,where_frequency,and_frequency,either_frequency,like_frequency,or_frequency,them_frequency,whether_frequency,another_frequency,enough_frequency,little_frequency,our_frequency,these_frequency,which_frequency,any_frequency,every_frequency,lots_frequency,outside_frequency,they_frequency,while_frequency,anybody_frequency,everybody_frequency,many_frequency,over_frequency,this_frequency,who_frequency,anyone_frequency,everyone_frequency,me_frequency,own_frequency,those_frequency,whoever_frequency,anything_frequency,everything_frequency,more_frequency,past_frequency,though_frequency,whom_frequency,are_frequency,few_frequency,most_frequency,per_frequency,through_frequency,whose_frequency,around_frequency,following_frequency,much_frequency,plenty_frequency,till_frequency,will_frequency,as_frequency,for_frequency,must_frequency,plus_frequency,to_frequency,with_frequency,at_frequency,from_frequency,my_frequency,regarding_frequency,toward_frequency,within_frequency,be_frequency,have_frequency,near_frequency,same_frequency,towards_frequency,without_frequency,because_frequency,he_frequency,need_frequency,several_frequency,under_frequency,worth_frequency,before_frequency,her_frequency,neither_frequency,she_frequency,unless_frequency,would_frequency,behind_frequency,him_frequency,no_frequency,should_frequency,unlike_frequency,yes_frequency,below_frequency,i_frequency,nobody_frequency,since_frequency,until_frequency,you_frequency,beside_frequency,if_frequency,none_frequency,so_frequency,up_frequency,your_frequency,sentence_count,repeated_punctuation_frequency,pos_LS,pos_TO,pos_VBN,pos_'',pos_WP,pos_UH,pos_VBG,pos_JJ,pos_VBZ,pos_--,pos_VBP,pos_NN,pos_DT,pos_PRP,pos_:,pos_WP$,pos_NNPS,pos_PRP$,pos_WDT,pos_(,pos_),pos_.,"pos_,",pos_``,pos_$,pos_RB,pos_RBR,pos_RBS,pos_VBD,pos_IN,pos_FW,pos_RP,pos_JJR,pos_JJS,pos_PDT,pos_MD,pos_VB,pos_WRB,pos_NNP,pos_EX,pos_NNS,pos_SYM,pos_CC,pos_CD,pos_POS,author
3036,0.03491436100131752,0.0,0.18017127799736496,2275,0.04907773386034255,0.012187088274044796,0.01383399209486166,0.03919631093544137,0.09683794466403162,0.015151515151515152,0.016469038208168644,0.05303030303030303,0.046442687747035576,0.0029644268774703555,0.009552042160737812,0.030303030303030304,0.01383399209486166,0.046442687747035576,0.055994729907773384,0.009552042160737812,0.0,0.049736495388669304,0.048748353096179184,0.06686429512516469,0.030961791831357048,0.005599472990777339,0.018115942028985508,0.00032938076416337287,0.018115942028985508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548,4.541970802919708,46.453125,10.227526114905585,0.6423357664233577,0.07048748353096179,149,0,49,0,0,0,1,1,0,1,0,24,0,7,0,10,0,1,1,2,1,2,0,0,7,1,14,15,0,4,0,0,14,0,3,0,4,9,2,1,6,0,0,1,0,0,38,2,23,1,0,0,0,0,13,0,3,16,1,0,0,0,1,5,0,0,0,1,0,0,1,1,0,0,0,3,1,1,0,1,9,1,0,0,0,0,0,0,2,0,5,1,0,0,1,0,2,0,0,1,1,1,17,5,0,0,23,1,18,2,3,0,0,0,14,1,0,1,0,0,1,84,0,0,0,0,1,23,0,7,0,1,0,4,12,1,0,0,0,141,0,0,0,16,3,3,0,4,6,1,64,0.102803738317757,0,15,5,48,1,1,14,23,5,0,17,97,34,66,11,0,0,17,0,0,0,48,62,23,0,43,1,0,55,59,0,6,4,2,1,6,19,7,54,1,10,0,19,1,0,512464
3093,0.029097963142580018,0.0,0.17685095376656967,2376,0.05851923698674426,0.01325573876495312,0.015518913676042677,0.04881991593921759,0.10345942450695118,0.014548981571290009,0.016165535079211122,0.05172971225347559,0.04558680892337536,0.0019398642095053346,0.010345942450695119,0.029744584545748465,0.01972195279663757,0.04784998383446492,0.06369220821209182,0.013902360168121564,0.0009699321047526673,0.04364694471387003,0.04591011962495958,0.061429033301002266,0.02230843840931135,0.005496281926931782,0.017782088587132233,0.00032331070158422246,0.014872292272874232,0.0006466214031684449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002909796314258002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548,4.645985401459854,55.25454545454546,11.892965793044347,0.6076642335766423,0.05140640155189137,181,0,40,1,3,0,0,0,0,1,0,7,0,3,0,13,0,2,1,1,2,1,1,0,5,0,14,18,0,5,0,0,9,1,1,3,3,2,1,1,3,0,0,1,0,0,52,0,48,3,1,0,1,0,23,0,0,20,2,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,2,1,3,0,0,9,3,1,0,0,0,3,0,0,0,1,1,1,1,1,0,0,0,1,0,2,2,11,5,0,0,27,2,29,1,2,0,0,0,13,0,0,0,0,0,0,88,2,0,0,0,1,11,0,9,0,2,0,0,9,2,0,1,0,141,0,0,0,12,1,6,0,7,6,5,55,0.0,0,19,11,41,6,0,9,28,6,0,9,110,59,38,1,0,0,19,1,1,1,56,42,18,0,39,1,0,57,45,0,4,2,2,1,6,23,0,41,1,15,0,16,2,0,2943978
3078,0.02729044834307992,0.0,0.17803768680961662,2403,0.07602339181286549,0.018518518518518517,0.02046783625730994,0.03443794671864847,0.09974009096816114,0.018518518518518517,0.016244314489928524,0.04191033138401559,0.049707602339181284,0.0009746588693957114,0.010721247563352826,0.04126055880441845,0.01916829109811566,0.05328135152696556,0.05523066926575698,0.009096816114359974,0.0,0.037686809616634176,0.044509421702404156,0.06367771280051981,0.024041585445094216,0.008447043534762833,0.015594541910331383,0.0,0.02014294996751137,0.000649772579597141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003248862897985705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549,4.608378870673953,86.97142857142858,18.872456239412763,0.6156648451730419,0.04093567251461988,234,0,48,0,3,0,0,0,0,1,0,9,0,3,0,16,2,2,0,1,2,1,0,0,8,1,22,24,0,4,0,0,16,0,1,1,3,5,1,9,9,1,0,1,1,0,32,0,33,0,0,0,1,0,15,0,2,11,2,0,0,0,1,1,0,0,2,2,0,1,1,0,0,0,0,0,2,1,0,1,15,1,0,0,2,0,3,0,0,0,1,0,0,3,1,0,0,0,1,0,0,2,27,3,0,0,24,4,36,4,3,0,0,0,25,4,2,0,0,0,2,51,1,0,0,0,1,5,0,2,0,2,0,0,12,0,0,0,0,153,0,1,1,15,0,4,0,10,3,1,35,0.0,0,14,8,35,1,0,12,32,4,0,12,116,49,49,11,0,0,18,2,0,0,38,28,14,0,27,4,0,50,63,1,5,1,0,2,3,25,0,32,1,15,0,18,3,0,1220273
2991,0.0344366432631227,0.0,0.1768639251086593,2260,0.06285523236375794,0.013039117352056168,0.014042126379137413,0.03376797057840187,0.08859913072550986,0.013373453694416584,0.018722835172183216,0.05315947843530592,0.05182213306586426,0.003343363423604146,0.015713808090939484,0.020728853226345705,0.02273487128050819,0.04948177866934136,0.06352390504847877,0.012036108324974924,0.00033433634236041456,0.041792042795051824,0.04714142427281846,0.055165496489468405,0.026412571046472752,0.01237044466733534,0.01537947174857907,0.0,0.020060180541624874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002340354396522902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,4.645283018867924,48.049180327868854,10.343649705024571,0.6471698113207547,0.06519558676028084,188,0,46,0,3,0,3,0,0,0,0,11,0,1,0,12,0,0,0,1,0,2,2,0,1,2,17,19,0,9,0,0,13,0,0,2,8,8,0,0,3,0,0,1,0,0,42,0,29,0,0,0,0,0,16,0,1,27,2,0,0,0,0,5,0,0,1,1,0,0,4,1,0,0,0,3,1,0,0,0,16,1,0,0,0,0,0,0,0,0,2,0,1,1,1,0,2,0,0,0,1,0,25,5,0,0,18,4,14,0,2,0,1,0,14,8,0,0,1,0,0,69,0,0,1,0,3,6,0,6,0,0,1,11,7,1,0,2,0,155,0,0,1,9,0,4,0,5,3,2,61,0.06666666666666667,0,11,8,45,2,1,15,22,6,0,24,95,47,64,6,0,0,12,0,0,0,60,46,28,0,31,0,0,55,51,0,6,0,0,0,2,13,0,47,1,15,0,15,4,0,512464
3091,0.02685215140731155,0.0,0.18084762212876093,2398,0.05402782271109673,0.015852474927208024,0.013264315755418959,0.03914590747330961,0.11646716273050793,0.011646716273050793,0.018117114202523456,0.059527660951148496,0.05402782271109673,0.0,0.013587835651892591,0.049175024263992236,0.019411193788417987,0.04561630540278227,0.04464574571336137,0.010029116790682626,0.00032351989647363315,0.042704626334519574,0.04302814623099321,0.06761565836298933,0.015852474927208024,0.0061468780329990294,0.021352313167259787,0.0006470397929472663,0.012940795858945324,0.0006470397929472663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560,4.521428571428571,64.7872340425532,14.328930119995967,0.4857142857142857,0.04335166612746684,167,0,31,0,4,0,0,0,0,0,0,2,0,8,0,6,0,1,1,1,0,1,3,0,5,0,32,17,0,6,0,0,27,0,0,5,4,8,0,3,13,0,0,5,0,0,27,4,26,0,0,0,2,0,14,0,2,11,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21,5,0,0,0,0,6,0,1,0,4,0,0,3,0,0,2,0,0,0,0,0,17,3,0,0,24,5,31,4,0,0,1,0,23,0,0,0,1,0,0,80,0,0,1,0,1,13,0,0,0,2,0,8,4,0,0,4,0,167,0,0,0,9,0,4,0,6,3,0,47,0.12686567164179105,0,10,3,29,5,3,11,14,4,0,7,82,29,75,8,0,0,25,2,0,0,31,37,10,0,29,3,0,82,51,0,8,3,1,0,2,27,5,61,0,17,0,21,0,0,29783
3007,0.010974393082806785,0.0,0.1775856335217825,2391,0.05487196541403392,0.010641835716661123,0.015962753574991686,0.035251080811439975,0.10808114399733953,0.018290655138011307,0.013634852011972065,0.05354173594945128,0.05221150648486864,0.0016627868307283007,0.005986032590621883,0.041237113402061855,0.02394413036248753,0.05054871965414034,0.062188227469238445,0.012969737279680744,0.0003325573661456601,0.041902228134353174,0.051878949118722976,0.07615563684735617,0.01962088460259395,0.004323245759893582,0.025939474559361488,0.0013302294645826404,0.011306950448952444,0.0013302294645826404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006651147322913202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,4.622429906542056,93.0,20.11928831378892,0.5570093457943925,0.025939474559361488,165,0,48,2,4,0,1,0,0,1,0,9,0,5,1,10,1,0,0,1,0,0,2,0,14,1,18,26,0,13,1,0,30,1,0,2,6,13,2,3,15,0,0,2,0,0,50,2,20,1,0,1,0,3,9,2,1,33,1,0,0,1,0,0,0,1,1,3,0,2,1,0,0,0,0,1,1,0,0,0,10,3,0,0,1,2,7,0,3,0,2,0,1,4,0,0,3,0,0,0,2,0,27,4,0,0,12,4,31,5,1,0,1,0,14,0,0,1,1,0,0,82,0,0,1,0,0,8,0,2,0,1,1,10,9,0,0,0,0,157,0,0,0,0,0,3,1,8,2,0,32,0.038461538461538464,0,11,12,12,2,0,15,35,7,0,4,85,56,50,1,0,0,13,4,1,1,27,32,2,0,37,6,0,49,62,0,3,7,0,3,5,21,4,8,0,27,0,20,0,0,583994
3092,0.03072445019404916,0.0003234152652005175,0.17302716688227684,2428,0.07147477360931435,0.016170763260025874,0.019728331177231564,0.04560155239327296,0.08020698576972833,0.012613195342820181,0.018111254851228976,0.04333764553686934,0.04851228978007762,0.0009702457956015524,0.008408796895213453,0.03363518758085381,0.011966364812419146,0.0517464424320828,0.05983182406209573,0.022639068564036222,0.0,0.05465717981888745,0.04333764553686934,0.0724450194049159,0.02166882276843467,0.0035575679172056922,0.022315653298835704,0.0009702457956015524,0.021345407503234153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009702457956015524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536,4.770522388059701,70.93023255813954,14.868441396622133,0.625,0.03978007761966365,221,0,42,0,1,0,1,0,1,0,0,8,0,6,0,8,0,1,0,1,1,0,1,0,8,1,14,17,0,10,0,0,18,1,0,0,1,7,0,1,6,0,0,2,0,0,50,1,48,0,0,0,6,0,34,1,2,17,0,0,0,2,0,4,1,2,1,0,0,0,4,1,0,0,0,2,2,1,0,0,8,2,1,0,1,0,1,1,0,0,4,0,2,3,1,0,0,0,0,0,0,4,22,3,0,1,22,2,21,7,3,0,1,0,12,2,2,0,1,1,0,63,0,0,1,0,2,5,0,1,0,3,0,1,12,0,0,1,0,150,0,0,0,8,0,7,0,3,4,1,43,0.016260162601626018,0,13,11,29,1,0,21,27,2,0,10,94,48,31,5,0,0,16,4,1,1,40,34,11,0,33,1,0,52,59,0,4,1,0,1,8,22,3,51,0,14,0,23,4,0,583994
3050,0.02622950819672131,0.0,0.18491803278688523,2377,0.0718032786885246,0.02,0.017049180327868854,0.038688524590163934,0.09245901639344262,0.018032786885245903,0.014426229508196721,0.04918032786885246,0.05016393442622951,0.0003278688524590164,0.009836065573770493,0.038688524590163934,0.020327868852459016,0.04786885245901639,0.054098360655737705,0.011475409836065573,0.0006557377049180328,0.039672131147540986,0.05377049180327869,0.05868852459016394,0.024918032786885248,0.004918032786885246,0.01737704918032787,0.001639344262295082,0.02262295081967213,0.0006557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565,4.4,75.275,17.107954545454547,0.5823008849557522,0.035737704918032784,219,0,37,1,1,0,0,0,0,0,0,14,0,6,0,15,0,1,0,1,1,3,0,0,3,2,24,23,1,4,0,0,20,1,3,3,5,5,1,5,1,0,0,0,0,0,27,1,39,2,1,0,0,0,22,0,8,15,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,3,4,4,0,0,11,1,0,0,0,0,5,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,18,5,1,0,23,5,19,3,4,0,1,0,23,0,2,0,1,1,0,57,1,0,1,0,0,8,0,4,0,1,0,6,7,0,0,1,0,153,0,0,0,8,0,2,1,10,7,1,40,0.0,0,12,5,34,7,0,16,41,5,0,11,102,50,46,4,0,0,18,1,0,0,39,21,11,0,39,2,1,47,57,0,10,5,1,0,7,13,1,46,2,20,0,22,1,0,1220273
3096,0.03875968992248062,0.0006459948320413437,0.18152454780361757,2317,0.0755813953488372,0.007428940568475452,0.02131782945736434,0.02648578811369509,0.08074935400516796,0.011950904392764857,0.020348837209302327,0.05329457364341085,0.053617571059431525,0.0022609819121447027,0.007428940568475452,0.022286821705426358,0.01970284237726098,0.044573643410852716,0.05329457364341085,0.015503875968992248,0.00032299741602067185,0.03682170542635659,0.04748062015503876,0.07299741602067183,0.031007751937984496,0.0029069767441860465,0.023255813953488372,0.0006459948320413437,0.01614987080103359,0.0009689922480620155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00516795865633075,0.0,0.0,0.0,0.0,0.0,0.0006459948320413437,0.0006459948320413437,0.0,0.0,0.0006459948320413437,0.0,0.0,563,4.50088809946714,43.24285714285714,9.607627691960761,0.6358792184724689,0.061692506459948324,234,0,34,0,3,0,0,1,0,0,0,10,0,0,0,7,1,2,0,1,1,1,1,0,6,3,26,26,0,4,2,0,33,0,1,3,9,3,0,3,17,0,0,0,0,1,19,1,35,2,1,0,0,2,11,1,0,15,0,0,1,0,0,2,0,2,2,0,0,0,0,0,0,0,0,1,3,1,0,0,22,0,0,0,0,0,0,1,3,0,8,2,0,3,0,0,0,0,2,0,1,0,25,6,0,0,20,7,32,1,2,0,1,0,9,0,0,2,1,0,0,37,0,0,0,0,1,10,0,0,0,5,0,6,6,0,0,0,0,166,0,0,0,14,0,5,1,8,5,2,70,0.15706806282722513,0,14,8,41,3,0,14,42,14,0,10,92,38,54,27,0,0,14,5,1,1,61,27,21,0,30,0,0,34,58,1,7,2,2,0,11,29,10,52,1,15,1,11,5,0,583064
2249,0.03379279679857715,0.0,0.19030680302356603,1674,0.05913739439751001,0.008892841262783458,0.01600711427301023,0.037349933303690526,0.0853712761227212,0.009782125389061804,0.016896398399288574,0.04668741662961316,0.05824811027123166,0.0022232103156958646,0.006224988883948421,0.030680302356602934,0.020008892841262782,0.052912405513561585,0.05913739439751001,0.007114273010226767,0.00044464206313917296,0.035126722987994664,0.044464206313917294,0.07381058248110271,0.024455313472654512,0.009337483325922631,0.0164517563361494,0.0,0.023566029346376166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429,4.244755244755245,52.57142857142857,12.385031772181689,0.6153846153846154,0.06536238328145842,133,0,32,0,4,0,2,0,0,0,0,3,0,4,0,2,0,0,0,2,0,0,1,0,6,0,9,25,1,7,0,0,14,1,0,3,0,2,0,4,8,1,0,1,0,0,18,0,20,0,0,0,0,0,9,1,0,9,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,5,0,0,0,19,1,0,0,0,2,0,0,3,0,4,1,1,1,0,0,1,0,1,0,1,0,15,6,0,0,20,4,16,0,9,0,0,0,7,3,0,0,0,0,0,41,1,0,0,0,1,11,0,12,0,2,0,0,11,1,0,2,0,131,0,1,0,10,0,2,0,13,1,0,42,0.013605442176870748,0,17,8,36,2,3,8,17,10,0,9,60,32,66,2,0,0,7,2,0,0,45,43,19,0,51,0,0,40,33,0,3,0,2,0,6,26,4,17,3,6,0,15,1,0,240213
3055,0.033715220949263505,0.0006546644844517185,0.19247135842880525,2326,0.0618657937806874,0.011456628477905073,0.016039279869067103,0.03273322422258593,0.09492635024549918,0.010147299509001636,0.015384615384615385,0.04320785597381342,0.058265139116202944,0.0016366612111292963,0.011456628477905073,0.025204582651391163,0.024877250409165302,0.05662847790507365,0.05237315875613748,0.006873977086743044,0.0,0.033715220949263505,0.05171849427168576,0.07692307692307693,0.019639934533551555,0.009165302782324058,0.02553191489361702,0.0009819967266775777,0.020621931260229133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589,4.1884550084889645,51.689655172413794,12.340983744042044,0.5432937181663837,0.044844517184942714,189,1,45,0,9,0,3,1,0,0,0,11,0,8,0,7,0,0,3,1,1,0,6,0,5,2,18,28,0,14,1,0,14,1,0,6,1,9,1,3,10,0,0,0,0,0,41,2,32,1,0,0,1,1,21,0,0,14,3,1,0,0,0,1,0,0,2,0,0,0,10,4,0,0,0,1,6,1,0,0,35,1,0,0,1,0,0,0,2,0,2,2,0,3,0,0,1,0,2,0,1,0,30,2,0,0,21,1,21,0,6,0,0,0,12,1,0,0,0,0,0,64,1,0,1,0,0,12,0,10,0,1,0,2,19,0,0,1,0,178,0,4,1,10,0,4,1,15,0,0,58,0.072992700729927,0,14,8,26,7,0,11,25,10,0,29,81,45,110,8,0,0,7,1,1,1,50,38,4,0,49,0,0,61,50,0,1,1,0,1,6,26,5,16,3,11,0,33,1,0,240213
3085,0.0353322528363047,0.00032414910858995135,0.18638573743922204,2333,0.059967585089141004,0.012317666126418152,0.01653160453808752,0.03987034035656402,0.09238249594813615,0.015883306320907616,0.014586709886547812,0.05251215559157212,0.05121555915721232,0.0009724473257698541,0.009724473257698542,0.03241491085899514,0.020097244732576985,0.043111831442463534,0.051539708265802266,0.012965964343598054,0.00032414910858995135,0.04376012965964344,0.04764991896272285,0.06126418152350081,0.027228525121555915,0.006158833063209076,0.015559157212317666,0.0009724473257698541,0.027228525121555915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016207455429497568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,4.357638888888889,44.38235294117647,10.184954300445277,0.6111111111111112,0.055429497568881686,185,0,34,2,0,0,2,0,0,0,0,10,0,3,0,15,0,1,0,2,0,3,0,0,3,2,14,12,0,9,0,0,17,1,2,4,0,6,0,2,8,0,0,1,0,0,17,5,33,0,0,0,0,0,10,0,5,11,0,0,0,0,1,2,0,0,3,1,0,0,0,1,0,0,0,1,1,1,0,1,16,4,0,0,2,0,0,0,3,0,6,0,0,1,0,0,1,0,1,0,2,1,17,2,1,0,21,4,26,2,13,0,0,0,10,5,0,0,0,0,2,75,1,0,0,0,0,23,0,12,0,0,1,3,8,1,0,0,0,158,0,3,0,15,1,5,0,5,4,2,68,0.03508771929824561,0,13,8,46,5,0,7,33,18,0,11,85,30,92,3,0,1,31,0,0,0,72,20,22,0,36,0,0,61,60,0,4,1,1,2,9,23,6,31,0,15,0,15,3,0,3439302
2957,0.026378085897869462,0.0,0.17653026716266487,2284,0.06831247886371322,0.013527223537368955,0.01927629354075076,0.03922894825836997,0.0963814677037538,0.01758539059857964,0.014541765302671627,0.05140344944200203,0.050050727088265135,0.0010145417653026716,0.009807237064592493,0.029759891782211702,0.016909029421711193,0.045316198850186,0.05410889414947582,0.014541765302671627,0.00033818058843422386,0.037876225904633076,0.04869800473452824,0.08217788298951641,0.022658099425093,0.0037199864727764627,0.019952654717619207,0.00033818058843422386,0.014541765302671627,0.00033818058843422386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010145417653026716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523,4.6558317399617595,86.0,18.471457905544145,0.5927342256214149,0.050050727088265135,202,0,42,0,3,0,4,2,0,0,0,8,0,7,0,12,0,1,2,0,2,0,0,0,3,0,15,18,0,6,0,0,20,0,0,7,2,7,1,7,19,0,0,2,0,0,36,1,30,3,0,0,0,2,19,0,1,18,3,0,2,0,1,1,0,1,3,0,0,0,3,0,0,0,0,2,2,2,0,0,14,2,0,0,3,0,2,0,2,0,1,4,3,1,0,0,1,0,0,0,0,3,20,7,1,0,21,4,36,2,1,0,0,0,10,1,0,0,0,0,0,69,0,0,0,0,1,17,0,12,0,1,0,3,8,0,0,0,0,148,0,1,0,6,0,5,0,4,3,0,34,0.0,0,15,5,46,8,2,10,33,16,0,6,68,56,50,1,0,1,11,2,0,0,45,30,26,0,25,1,1,48,64,0,4,1,1,0,4,15,3,39,1,25,0,26,3,0,2943978
3009,0.03755400465270854,0.0,0.1751412429378531,2236,0.06347623795280824,0.007976071784646061,0.014290461947490861,0.038883349950149554,0.10103024260551678,0.013293452974410104,0.014955134596211365,0.05217680292455965,0.04885343968095713,0.0,0.02060485211033566,0.024925224327018942,0.018610834164174143,0.04320372216683283,0.05749418411432369,0.010967098703888335,0.0006646726487205051,0.0448654037886341,0.053506148222000664,0.051512130275839146,0.017613825191093387,0.006979062811565304,0.02060485211033566,0.00033233632436025255,0.015952143569292122,0.00033233632436025255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528,4.700757575757576,20.5,4.360999194198227,0.6287878787878788,0.08175473579262213,191,0,30,0,6,0,1,0,1,0,0,4,0,6,0,10,0,0,5,0,0,0,0,0,4,2,13,24,0,16,0,0,9,2,0,3,8,1,0,3,4,0,0,0,0,0,20,4,27,4,1,0,1,0,17,1,2,11,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,22,0,0,0,0,0,1,0,0,0,3,0,0,3,1,0,0,0,0,0,1,2,20,5,2,0,21,3,15,3,3,0,0,0,5,3,2,0,0,0,0,90,1,0,0,0,0,29,0,24,0,4,1,6,26,0,0,2,0,147,0,0,0,9,0,3,0,20,4,1,140,0.24390243902439024,0,16,8,31,3,1,15,22,5,0,11,68,40,80,30,0,0,24,1,0,0,54,48,23,0,27,1,0,63,45,0,4,0,0,0,11,24,3,49,0,16,0,22,3,0,512464
3089,0.021042408546455164,0.0,0.19391388798964065,2346,0.05988993201683393,0.013596633214632567,0.01715765619941729,0.027193266429265135,0.07251537714470703,0.016510197474910976,0.0178051149239236,0.04953059242473292,0.06442214308837811,0.0012949174490126255,0.011006798316607317,0.03302039494982195,0.02848818387827776,0.05632890903204921,0.05956620265458077,0.015215280025898349,0.0003237293622531564,0.04014244091939139,0.05503399158303658,0.06345095500161865,0.024603431531239884,0.005827128520556815,0.011006798316607317,0.0009711880867594691,0.013920362576885724,0.0006474587245063128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003237293622531564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,4.15,60.8,14.650602409638552,0.555,0.04629329880220136,185,0,47,2,1,0,0,1,0,0,0,7,0,8,0,11,0,0,0,1,5,2,1,0,8,8,28,21,0,4,0,0,21,0,0,4,3,16,2,1,5,0,0,2,0,1,22,1,45,0,0,0,0,1,20,0,2,19,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,5,1,1,0,0,18,4,0,0,0,1,0,0,0,0,3,0,0,3,2,0,3,0,0,0,0,0,13,9,1,0,29,4,20,1,11,0,0,0,8,2,0,0,0,1,0,48,0,0,4,0,2,2,0,3,0,0,0,22,10,1,0,0,0,199,0,0,1,6,0,2,0,7,3,0,50,0.04195804195804196,0,18,4,29,4,0,24,27,39,0,26,81,36,97,3,0,0,27,2,0,0,44,48,13,0,42,0,0,9,69,0,9,0,1,2,11,25,2,12,0,22,0,27,0,0,240213
